timestamp;motion;voltage;illuminace
2021-10-23T12:10:25.948976;305;7.26;551.02
2021-10-23T12:10:25.968653;305;7.26;551.02
2021-10-23T12:10:26.013843;305;7.26;551.02
2021-10-23T12:10:26.038642;305;7.26;551.02
2021-10-23T12:10:26.614556;305;7.47;551.02
2021-10-23T12:10:26.678200;305;7.47;551.02
2021-10-23T12:10:27.127972;305;7.47;551.02
2021-10-23T12:10:27.175670;305;7.47;551.02
2021-10-23T12:10:28.395978;305;7.47;551.02
2021-10-23T12:10:28.402723;305;7.47;551.02
2021-10-23T12:10:28.428023;305;7.47;542.82
2021-10-23T12:10:28.446771;305;7.47;542.82
2021-10-23T12:10:28.511725;253;7.47;542.82
2021-10-23T12:10:28.527394;253;7.47;542.82
2021-10-23T12:10:28.586675;253;7.56;542.82
2021-10-23T12:10:28.646895;253;7.56;542.82
2021-10-23T12:10:28.796924;253;7.56;542.82
2021-10-23T12:10:28.813400;253;7.56;542.43
2021-10-23T12:10:28.822967;253;7.56;542.43
2021-10-23T12:10:28.845132;253;7.56;542.43
2021-10-23T12:10:28.896800;232;7.56;542.43
2021-10-23T12:10:28.905781;232;7.56;542.43
2021-10-23T12:10:29.740967;232;7.56;542.43
2021-10-23T12:10:29.755971;232;7.56;542.43
2021-10-23T12:10:29.781791;232;7.56;542.43
2021-10-23T12:10:29.797338;232;7.56;542.43
2021-10-23T12:10:30.507360;232;7.28;542.43
2021-10-23T12:10:30.542617;232;7.28;542.43
2021-10-23T12:10:31.420149;232;7.28;542.43
2021-10-23T12:10:31.451527;232;7.28;541.26
2021-10-23T12:10:31.453285;232;7.28;541.26
2021-10-23T12:10:31.457335;232;7.28;541.26
2021-10-23T12:10:31.461991;232;7.28;541.26
2021-10-23T12:10:31.491691;232;7.28;541.26
2021-10-23T12:10:31.541542;443;7.28;541.26
2021-10-23T12:10:31.585985;443;7.28;541.26
2021-10-23T12:10:31.846106;443;7.28;541.26
2021-10-23T12:10:31.874880;443;7.28;541.26
2021-10-23T12:10:32.116139;443;7.58;541.26
2021-10-23T12:10:32.175170;443;7.58;541.26
2021-10-23T12:10:32.177881;443;7.58;541.26
2021-10-23T12:10:32.195403;443;7.58;543.21
2021-10-23T12:10:32.251091;443;7.58;543.21
2021-10-23T12:10:32.273012;358;7.58;543.21
2021-10-23T12:10:32.278120;358;7.58;543.21
2021-10-23T12:10:32.306807;358;7.58;543.21
2021-10-23T12:10:34.050679;358;7.55;543.21
2021-10-23T12:10:34.094380;358;7.55;543.21
2021-10-23T12:10:34.945642;358;7.55;543.21
2021-10-23T12:10:34.957344;358;7.55;543.21
2021-10-23T12:10:34.988430;358;7.55;545.17
2021-10-23T12:10:35.017400;358;7.55;545.17
2021-10-23T12:10:35.045986;358;7.55;545.17
2021-10-23T12:10:35.064735;358;7.55;545.17
2021-10-23T12:10:35.082482;251;7.55;545.17
2021-10-23T12:10:35.106065;251;7.55;545.17
2021-10-23T12:10:36.090801;251;7.55;545.17
2021-10-23T12:10:36.134406;251;7.55;549.46
2021-10-23T12:10:36.157662;251;7.55;549.46
2021-10-23T12:10:36.197148;251;7.55;549.46
2021-10-23T12:10:36.218826;251;7.39;549.46
2021-10-23T12:10:36.236777;251;7.39;549.46
2021-10-23T12:10:36.245066;251;7.39;549.46
2021-10-23T12:10:36.287147;187;7.39;549.46
2021-10-23T12:10:36.310773;187;7.39;549.46
2021-10-23T12:10:36.347748;187;7.39;549.46
2021-10-23T12:10:37.124040;187;7.39;549.46
2021-10-23T12:10:37.171253;187;7.39;549.46
2021-10-23T12:10:37.689947;187;7.51;549.46
2021-10-23T12:10:37.713727;187;7.51;549.46
2021-10-23T12:10:37.875360;187;7.51;549.46
2021-10-23T12:10:37.917852;187;7.51;549.46
2021-10-23T12:10:38.775128;187;7.51;549.46
2021-10-23T12:10:38.813799;187;7.51;546.73
2021-10-23T12:10:38.832385;486;7.51;546.73
2021-10-23T12:10:38.852592;486;7.51;546.73
2021-10-23T12:10:38.894541;486;7.51;546.73
2021-10-23T12:10:38.924206;486;7.51;546.73
2021-10-23T12:10:39.473129;486;7.51;546.73
2021-10-23T12:10:39.482194;486;7.51;546.73
2021-10-23T12:10:39.817111;486;7.48;546.73
2021-10-23T12:10:39.847537;486;7.48;546.73
2021-10-23T12:10:40.200693;486;7.48;546.73
2021-10-23T12:10:40.214629;486;7.48;546.73
2021-10-23T12:10:40.228494;486;7.48;549.46
2021-10-23T12:10:40.230582;486;7.48;549.46
2021-10-23T12:10:40.239169;486;7.48;549.46
2021-10-23T12:10:40.246916;486;7.48;549.46
2021-10-23T12:10:40.342381;361;7.48;549.46
2021-10-23T12:10:40.357473;361;7.48;549.46
2021-10-23T12:10:41.381909;361;7.21;549.46
2021-10-23T12:10:41.415167;361;7.21;549.46
2021-10-23T12:10:42.300446;361;7.21;549.46
2021-10-23T12:10:42.329140;361;7.21;546.73
2021-10-23T12:10:42.336650;361;7.21;546.73
2021-10-23T12:10:42.348234;361;7.21;546.73
2021-10-23T12:10:42.357842;361;7.21;546.73
2021-10-23T12:10:42.368700;361;7.21;546.73
2021-10-23T12:10:42.406924;246;7.21;546.73
2021-10-23T12:10:42.414799;246;7.21;546.73
2021-10-23T12:10:43.464759;246;7.4;546.73
2021-10-23T12:10:43.511752;246;7.4;546.73
2021-10-23T12:10:43.872363;246;7.4;546.73
2021-10-23T12:10:43.889327;246;7.4;545.95
2021-10-23T12:10:43.917562;246;7.4;545.95
2021-10-23T12:10:43.949738;246;7.4;545.95
2021-10-23T12:10:43.986419;320;7.4;545.95
2021-10-23T12:10:44.054770;320;7.4;545.95
2021-10-23T12:10:45.192812;320;7.4;545.95
2021-10-23T12:10:45.224884;320;7.4;547.9
2021-10-23T12:10:45.237369;320;7.4;547.9
2021-10-23T12:10:45.244568;320;7.4;547.9
2021-10-23T12:10:45.253869;320;7.4;547.9
2021-10-23T12:10:45.266894;320;7.4;547.9
2021-10-23T12:10:45.308477;232;7.4;547.9
2021-10-23T12:10:45.315337;232;7.4;547.9
2021-10-23T12:10:45.396497;232;7.62;547.9
2021-10-23T12:10:45.434071;232;7.62;547.9
2021-10-23T12:10:46.061079;232;7.62;547.9
2021-10-23T12:10:46.080910;232;7.62;547.9
2021-10-23T12:10:47.171372;232;7.62;547.9
2021-10-23T12:10:47.216307;232;7.62;547.9
2021-10-23T12:10:47.387654;232;7.34;547.9
2021-10-23T12:10:47.427904;232;7.34;547.9
2021-10-23T12:10:47.678776;232;7.34;547.9
2021-10-23T12:10:47.711896;232;7.34;550.24
2021-10-23T12:10:47.717050;232;7.34;550.24
2021-10-23T12:10:47.748109;232;7.34;550.24
2021-10-23T12:10:47.798843;272;7.34;550.24
2021-10-23T12:10:47.827231;272;7.34;550.24
2021-10-23T12:10:48.319248;272;7.34;550.24
2021-10-23T12:10:48.327076;272;7.34;550.24
2021-10-23T12:10:48.347642;272;7.34;550.24
2021-10-23T12:10:48.375085;272;7.34;550.24
2021-10-23T12:10:49.044990;272;7.34;550.24
2021-10-23T12:10:49.088795;272;7.34;550.24
2021-10-23T12:10:49.121812;272;7.34;548.29
2021-10-23T12:10:49.128925;272;7.34;548.29
2021-10-23T12:10:49.186431;272;7.34;548.29
2021-10-23T12:10:49.195076;338;7.34;548.29
2021-10-23T12:10:49.201940;338;7.34;548.29
2021-10-23T12:10:49.242233;338;7.34;548.29
2021-10-23T12:10:49.304783;338;7.45;548.29
2021-10-23T12:10:49.326202;338;7.45;548.29
2021-10-23T12:10:49.865986;338;7.45;548.29
2021-10-23T12:10:49.876607;338;7.45;548.29
2021-10-23T12:10:49.883596;338;7.45;548.29
2021-10-23T12:10:49.890942;338;7.45;548.29
2021-10-23T12:10:50.627236;338;7.45;548.29
2021-10-23T12:10:50.634111;338;7.45;548.29
2021-10-23T12:10:50.666387;338;7.45;547.9
2021-10-23T12:10:50.679146;338;7.45;547.9
2021-10-23T12:10:50.750393;390;7.45;547.9
2021-10-23T12:10:50.758799;390;7.45;547.9
2021-10-23T12:10:51.278654;390;7.53;547.9
2021-10-23T12:10:51.313833;390;7.53;547.9
2021-10-23T12:10:51.897561;390;7.53;547.9
2021-10-23T12:10:51.910470;390;7.53;547.9
2021-10-23T12:10:52.789620;390;7.34;547.9
2021-10-23T12:10:52.823823;390;7.34;547.9
2021-10-23T12:10:53.079299;390;7.34;547.9
2021-10-23T12:10:53.091015;390;7.34;550.24
2021-10-23T12:10:53.099358;390;7.34;550.24
2021-10-23T12:10:53.138894;239;7.34;550.24
2021-10-23T12:10:53.151270;239;7.34;550.24
2021-10-23T12:10:53.158470;239;7.34;550.24
2021-10-23T12:10:53.170030;239;7.34;550.24
2021-10-23T12:10:53.241613;239;7.34;550.24
2021-10-23T12:10:53.700971;239;7.34;550.24
2021-10-23T12:10:53.721543;239;7.34;550.24
2021-10-23T12:10:54.644962;239;7.34;550.24
2021-10-23T12:10:54.664622;239;7.34;550.24
2021-10-23T12:10:54.669917;239;7.34;549.07
2021-10-23T12:10:54.682917;239;7.34;549.07
2021-10-23T12:10:54.706420;239;7.34;549.07
2021-10-23T12:10:54.712382;239;7.34;549.07
2021-10-23T12:10:54.738053;239;7.4;549.07
2021-10-23T12:10:54.753740;239;7.4;549.07
2021-10-23T12:10:54.800017;291;7.4;549.07
2021-10-23T12:10:54.868947;291;7.4;549.07
2021-10-23T12:10:56.388845;291;7.4;549.07
2021-10-23T12:10:56.413855;291;7.4;549.07
2021-10-23T12:10:56.709483;291;7.4;549.07
2021-10-23T12:10:56.750830;291;7.4;535.8
2021-10-23T12:10:56.763248;291;7.4;535.8
2021-10-23T12:10:56.769942;291;7.4;535.8
2021-10-23T12:10:56.813400;1008;7.4;535.8
2021-10-23T12:10:56.822983;1008;7.4;535.8
2021-10-23T12:10:56.877663;1008;7.62;535.8
2021-10-23T12:10:56.914534;1008;7.62;535.8
2021-10-23T12:10:57.388231;1008;7.62;535.8
2021-10-23T12:10:57.414695;1008;7.62;535.8
2021-10-23T12:10:58.149082;1008;7.62;535.8
2021-10-23T12:10:58.161476;1008;7.62;547.51
2021-10-23T12:10:58.173670;1008;7.62;547.51
2021-10-23T12:10:58.245563;1008;7.62;547.51
2021-10-23T12:10:58.260625;1008;7.62;547.51
2021-10-23T12:10:58.283862;922;7.62;547.51
2021-10-23T12:10:58.286912;922;7.62;547.51
2021-10-23T12:10:58.409256;922;7.62;547.51
2021-10-23T12:10:58.426569;922;7.44;547.51
2021-10-23T12:10:58.524534;922;7.44;547.51
2021-10-23T12:10:59.345153;922;7.44;547.51
2021-10-23T12:10:59.368090;922;7.44;547.51
2021-10-23T12:11:00.280887;922;7.44;547.51
2021-10-23T12:11:00.305465;922;7.44;547.51
2021-10-23T12:11:00.316797;922;7.44;545.17
2021-10-23T12:11:00.375630;922;7.44;545.17
2021-10-23T12:11:00.417401;631;7.44;545.17
2021-10-23T12:11:00.470489;631;7.44;545.17
2021-10-23T12:11:00.545748;631;7.46;545.17
2021-10-23T12:11:00.564688;631;7.46;545.17
2021-10-23T12:11:01.845426;631;7.46;545.17
2021-10-23T12:11:01.857696;631;7.46;541.65
2021-10-23T12:11:01.883547;631;7.46;541.65
2021-10-23T12:11:01.930815;631;7.46;541.65
2021-10-23T12:11:01.946018;631;7.46;541.65
2021-10-23T12:11:01.963282;631;7.46;541.65
2021-10-23T12:11:01.983911;469;7.46;541.65
2021-10-23T12:11:02.104994;469;7.46;541.65
2021-10-23T12:11:02.156497;469;7.62;541.65
2021-10-23T12:11:02.346515;469;7.62;541.65
2021-10-23T12:11:02.827408;469;7.62;541.65
2021-10-23T12:11:02.872826;469;7.62;541.65
2021-10-23T12:11:03.763940;469;7.62;541.65
2021-10-23T12:11:03.777166;469;7.62;541.65
2021-10-23T12:11:03.791103;469;7.62;540.87
2021-10-23T12:11:03.796922;469;7.62;540.87
2021-10-23T12:11:03.799831;469;7.62;540.87
2021-10-23T12:11:03.809053;469;7.62;540.87
2021-10-23T12:11:03.864862;289;7.62;540.87
2021-10-23T12:11:03.878507;289;7.62;540.87
2021-10-23T12:11:04.170016;289;7.3;540.87
2021-10-23T12:11:04.196634;289;7.3;540.87
2021-10-23T12:11:04.627928;289;7.3;540.87
2021-10-23T12:11:04.664499;289;7.3;540.87
2021-10-23T12:11:05.385811;289;7.3;540.87
2021-10-23T12:11:05.414623;289;7.3;540.09
2021-10-23T12:11:05.425369;289;7.3;540.09
2021-10-23T12:11:05.438924;289;7.3;540.09
2021-10-23T12:11:05.542828;553;7.3;540.09
2021-10-23T12:11:05.557179;553;7.3;540.09
2021-10-23T12:11:05.672149;553;7.45;540.09
2021-10-23T12:11:05.692965;553;7.45;540.09
2021-10-23T12:11:06.260976;553;7.45;540.09
2021-10-23T12:11:06.316997;553;7.45;540.09
2021-10-23T12:11:07.311562;553;7.45;540.09
2021-10-23T12:11:07.322439;553;7.45;540.09
2021-10-23T12:11:07.349562;553;7.45;541.65
2021-10-23T12:11:07.356466;553;7.45;541.65
2021-10-23T12:11:07.380698;553;7.45;541.65
2021-10-23T12:11:07.386582;553;7.45;541.65
2021-10-23T12:11:07.425976;370;7.45;541.65
2021-10-23T12:11:07.433274;370;7.45;541.65
2021-10-23T12:11:07.724420;370;7.45;541.65
2021-10-23T12:11:07.734281;370;7.45;541.65
2021-10-23T12:11:07.836426;370;7.49;541.65
2021-10-23T12:11:07.850234;370;7.49;541.65
2021-10-23T12:11:08.348457;370;7.49;541.65
2021-10-23T12:11:08.362826;370;7.49;542.43
2021-10-23T12:11:08.383073;370;7.49;542.43
2021-10-23T12:11:08.394818;370;7.49;542.43
2021-10-23T12:11:08.442647;285;7.49;542.43
2021-10-23T12:11:08.466707;285;7.49;542.43
2021-10-23T12:11:09.777624;285;7.32;542.43
2021-10-23T12:11:09.796802;285;7.32;542.43
2021-10-23T12:11:09.839017;285;7.32;542.43
2021-10-23T12:11:09.848544;285;7.32;542.43
2021-10-23T12:11:09.864132;285;7.32;542.43
2021-10-23T12:11:09.905621;285;7.32;542.43
2021-10-23T12:11:10.905965;285;7.32;542.43
2021-10-23T12:11:10.946283;285;7.32;542.43
2021-10-23T12:11:11.075933;285;7.32;546.34
2021-10-23T12:11:11.083478;285;7.32;546.34
2021-10-23T12:11:11.103565;160;7.32;546.34
2021-10-23T12:11:11.104871;160;7.32;546.34
2021-10-23T12:11:11.132239;160;7.32;546.34
2021-10-23T12:11:11.191815;160;7.32;546.34
2021-10-23T12:11:11.317229;160;7.44;546.34
2021-10-23T12:11:11.357788;160;7.44;546.34
2021-10-23T12:11:11.948017;160;7.44;546.34
2021-10-23T12:11:11.971938;160;7.44;545.17
2021-10-23T12:11:11.978411;160;7.44;545.17
2021-10-23T12:11:11.981459;160;7.44;545.17
2021-10-23T12:11:12.058693;140;7.44;545.17
2021-10-23T12:11:12.085954;140;7.44;545.17
2021-10-23T12:11:12.580917;140;7.44;545.17
2021-10-23T12:11:12.589834;140;7.44;545.17
2021-10-23T12:11:12.597170;140;7.44;545.17
2021-10-23T12:11:12.633071;140;7.44;545.17
2021-10-23T12:11:13.413072;140;8.38;545.17
2021-10-23T12:11:13.434901;140;8.38;545.17
2021-10-23T12:11:13.538413;140;8.38;545.17
2021-10-23T12:11:13.588486;140;8.38;545.17
2021-10-23T12:11:14.368902;140;8.38;545.17
2021-10-23T12:11:14.406169;140;8.38;549.07
2021-10-23T12:11:14.420678;140;8.38;549.07
2021-10-23T12:11:14.432540;140;8.38;549.07
2021-10-23T12:11:14.467064;140;8.38;549.07
2021-10-23T12:11:14.476719;140;8.38;549.07
2021-10-23T12:11:14.486179;185;8.38;549.07
2021-10-23T12:11:14.523121;185;8.38;549.07
2021-10-23T12:11:14.948708;185;7.37;549.07
2021-10-23T12:11:14.983936;185;7.37;549.07
2021-10-23T12:11:15.869320;185;7.37;549.07
2021-10-23T12:11:15.917576;185;7.37;557.65
2021-10-23T12:11:15.918908;185;7.37;557.65
2021-10-23T12:11:15.924937;185;7.37;557.65
2021-10-23T12:11:15.929525;185;7.37;557.65
2021-10-23T12:11:15.978603;185;7.37;557.65
2021-10-23T12:11:16.050626;137;7.37;557.65
2021-10-23T12:11:16.137481;137;7.37;557.65
2021-10-23T12:11:16.595225;137;7.37;557.65
2021-10-23T12:11:16.649907;137;7.37;557.65
2021-10-23T12:11:16.679608;137;7.37;550.24
2021-10-23T12:11:16.707174;144;7.37;550.24
2021-10-23T12:11:16.709828;144;7.37;550.24
2021-10-23T12:11:16.755712;144;7.37;550.24
2021-10-23T12:11:16.904679;144;7.43;550.24
2021-10-23T12:11:16.927336;144;7.43;550.24
2021-10-23T12:11:17.188859;144;7.43;550.24
2021-10-23T12:11:17.252808;144;7.43;550.24
2021-10-23T12:11:19.081386;144;7.76;550.24
2021-10-23T12:11:19.109838;144;7.76;550.24
2021-10-23T12:11:19.402599;144;7.76;550.24
2021-10-23T12:11:19.489233;144;7.76;550.63
2021-10-23T12:11:19.491235;144;7.76;550.63
2021-10-23T12:11:19.491411;144;7.76;550.63
2021-10-23T12:11:19.531769;144;7.76;550.63
2021-10-23T12:11:19.559342;144;7.76;550.63
2021-10-23T12:11:19.624440;130;7.76;550.63
2021-10-23T12:11:19.678717;130;7.76;550.63
2021-10-23T12:11:21.023194;130;7.27;550.63
2021-10-23T12:11:21.080633;130;7.27;550.63
2021-10-23T12:11:21.225744;130;7.27;550.63
2021-10-23T12:11:21.269656;130;7.27;632.19
2021-10-23T12:11:21.350553;88;7.27;632.19
2021-10-23T12:11:21.377497;88;7.27;632.19
2021-10-23T12:11:21.442498;88;7.27;632.19
2021-10-23T12:11:21.450089;88;7.27;632.19
2021-10-23T12:11:22.596043;88;7.27;632.19
2021-10-23T12:11:22.603595;88;7.27;632.19
2021-10-23T12:11:22.636468;88;7.27;545.56
2021-10-23T12:11:22.639125;88;7.27;545.56
2021-10-23T12:11:22.656057;88;7.27;545.56
2021-10-23T12:11:22.667131;88;7.27;545.56
2021-10-23T12:11:22.837840;171;7.27;545.56
2021-10-23T12:11:22.898583;171;7.27;545.56
2021-10-23T12:11:22.921624;171;7.54;545.56
2021-10-23T12:11:22.955967;171;7.54;545.56
2021-10-23T12:11:23.457845;171;7.54;545.56
2021-10-23T12:11:23.534642;171;7.54;545.56
2021-10-23T12:11:24.166493;171;7.54;545.56
2021-10-23T12:11:24.215455;171;7.54;545.56
2021-10-23T12:11:24.850045;171;7.5;545.56
2021-10-23T12:11:24.858976;171;7.5;545.56
2021-10-23T12:11:25.034642;171;7.5;545.56
2021-10-23T12:11:25.049946;171;7.5;545.56
2021-10-23T12:11:25.090669;171;7.5;542.82
2021-10-23T12:11:25.098688;171;7.5;542.82
2021-10-23T12:11:25.149168;171;7.5;542.82
2021-10-23T12:11:25.159032;506;7.5;542.82
2021-10-23T12:11:25.172403;506;7.5;542.82
2021-10-23T12:11:25.213758;506;7.5;542.82
2021-10-23T12:11:25.449890;506;7.5;542.82
2021-10-23T12:11:25.489406;506;7.5;542.82
2021-10-23T12:11:25.507392;506;7.5;542.82
2021-10-23T12:11:25.532172;506;7.5;542.82
2021-10-23T12:11:26.321405;506;7.56;542.82
2021-10-23T12:11:26.351434;506;7.56;542.82
2021-10-23T12:11:26.428631;506;7.56;542.82
2021-10-23T12:11:26.459659;506;7.56;541.26
2021-10-23T12:11:26.479667;506;7.56;541.26
2021-10-23T12:11:26.506993;506;7.56;541.26
2021-10-23T12:11:26.541187;360;7.56;541.26
2021-10-23T12:11:26.571590;360;7.56;541.26
2021-10-23T12:11:28.281720;360;8.11;541.26
2021-10-23T12:11:28.304353;360;8.11;541.26
2021-10-23T12:11:28.521634;360;8.11;541.26
2021-10-23T12:11:28.544023;360;8.11;545.17
2021-10-23T12:11:28.554823;360;8.11;545.17
2021-10-23T12:11:28.556421;360;8.11;545.17
2021-10-23T12:11:28.611593;210;8.11;545.17
2021-10-23T12:11:28.621040;210;8.11;545.17
2021-10-23T12:11:29.527271;210;8.11;545.17
2021-10-23T12:11:29.555130;210;8.11;545.17
2021-10-23T12:11:30.228121;210;8.11;545.17
2021-10-23T12:11:30.298029;210;8.11;546.34
2021-10-23T12:11:30.344372;128;8.11;546.34
2021-10-23T12:11:30.361676;128;8.11;546.34
2021-10-23T12:11:30.410517;128;8.11;546.34
2021-10-23T12:11:30.432875;128;7.7;546.34
2021-10-23T12:11:30.443786;128;7.7;546.34
2021-10-23T12:11:30.492928;128;7.7;546.34
2021-10-23T12:11:31.657680;128;7.7;546.34
2021-10-23T12:11:31.696321;128;7.7;547.51
2021-10-23T12:11:31.704099;128;7.7;547.51
2021-10-23T12:11:31.706327;128;7.7;547.51
2021-10-23T12:11:31.750620;128;7.7;547.51
2021-10-23T12:11:31.763834;144;7.7;547.51
2021-10-23T12:11:31.765020;144;7.7;547.51
2021-10-23T12:11:31.791708;144;7.7;547.51
2021-10-23T12:11:31.934154;144;7.37;547.51
2021-10-23T12:11:31.984054;144;7.37;547.51
2021-10-23T12:11:32.273119;144;7.37;547.51
2021-10-23T12:11:32.420842;144;7.37;547.51
2021-10-23T12:11:32.971540;144;7.37;547.51
2021-10-23T12:11:32.976597;144;7.37;547.51
2021-10-23T12:11:33.021119;144;7.37;552.97
2021-10-23T12:11:33.064918;144;7.37;552.97
2021-10-23T12:11:33.095057;478;7.37;552.97
2021-10-23T12:11:33.143521;478;7.37;552.97
2021-10-23T12:11:33.893013;478;7.16;552.97
2021-10-23T12:11:33.914237;478;7.16;552.97
2021-10-23T12:11:34.060025;478;7.16;552.97
2021-10-23T12:11:34.085663;478;7.16;552.97
2021-10-23T12:11:35.359411;478;7.16;552.97
2021-10-23T12:11:35.378436;478;7.16;552.97
2021-10-23T12:11:35.399489;478;7.16;554.92
2021-10-23T12:11:35.416775;478;7.16;554.92
2021-10-23T12:11:35.418186;478;7.16;554.92
2021-10-23T12:11:35.432340;478;7.16;554.92
2021-10-23T12:11:35.476883;446;7.16;554.92
2021-10-23T12:11:35.482849;446;7.16;554.92
2021-10-23T12:11:35.953475;446;7.16;554.92
2021-10-23T12:11:35.963759;446;7.16;554.92
2021-10-23T12:11:36.042426;446;7.49;554.92
2021-10-23T12:11:36.098340;446;7.49;554.92
2021-10-23T12:11:37.249095;446;7.49;554.92
2021-10-23T12:11:37.262356;446;7.49;554.92
2021-10-23T12:11:37.318739;446;7.49;554.53
2021-10-23T12:11:37.337771;446;7.49;554.53
2021-10-23T12:11:37.349180;446;7.49;554.53
2021-10-23T12:11:37.364140;446;7.49;554.53
2021-10-23T12:11:37.416644;577;7.49;554.53
2021-10-23T12:11:37.438480;577;7.49;554.53
2021-10-23T12:11:37.547782;577;7.65;554.53
2021-10-23T12:11:37.570920;577;7.65;554.53
2021-10-23T12:11:38.182464;577;7.65;554.53
2021-10-23T12:11:38.186576;577;7.65;554.53
2021-10-23T12:11:38.506032;577;7.65;554.53
2021-10-23T12:11:38.512387;577;7.65;554.53
2021-10-23T12:11:38.535610;577;7.65;552.19
2021-10-23T12:11:38.542546;577;7.65;552.19
2021-10-23T12:11:38.615240;470;7.65;552.19
2021-10-23T12:11:38.622995;470;7.65;552.19
2021-10-23T12:11:39.462047;470;7.37;552.19
2021-10-23T12:11:39.489183;470;7.37;552.19
2021-10-23T12:11:40.369722;470;7.37;552.19
2021-10-23T12:11:40.400619;470;7.37;551.8
2021-10-23T12:11:40.421527;470;7.37;551.8
2021-10-23T12:11:40.448862;470;7.37;551.8
2021-10-23T12:11:40.477132;470;7.37;551.8
2021-10-23T12:11:40.485053;345;7.37;551.8
2021-10-23T12:11:40.489569;345;7.37;551.8
2021-10-23T12:11:40.539423;345;7.37;551.8
2021-10-23T12:11:41.665719;345;7.59;551.8
2021-10-23T12:11:41.715813;345;7.59;551.8
2021-10-23T12:11:41.907297;345;7.59;551.8
2021-10-23T12:11:41.912513;345;7.59;551.8
2021-10-23T12:11:41.919397;345;7.59;551.8
2021-10-23T12:11:41.956795;345;7.59;551.8
2021-10-23T12:11:42.443070;345;7.59;551.8
2021-10-23T12:11:42.464756;345;7.59;550.63
2021-10-23T12:11:42.466177;345;7.59;550.63
2021-10-23T12:11:42.513719;345;7.59;550.63
2021-10-23T12:11:42.619971;209;7.59;550.63
2021-10-23T12:11:42.644801;209;7.59;550.63
2021-10-23T12:11:43.040917;209;7.59;550.63
2021-10-23T12:11:43.093805;209;7.59;550.63
2021-10-23T12:11:43.619806;209;7.95;550.63
2021-10-23T12:11:43.655233;209;7.95;550.63
2021-10-23T12:11:43.976281;209;7.95;550.63
2021-10-23T12:11:43.984951;209;7.95;550.63
2021-10-23T12:11:44.026559;209;7.95;551.02
2021-10-23T12:11:44.055751;209;7.95;551.02
2021-10-23T12:11:44.079563;209;7.95;551.02
2021-10-23T12:11:44.101730;209;7.95;551.02
2021-10-23T12:11:44.142933;142;7.95;551.02
2021-10-23T12:11:44.186503;142;7.95;551.02
2021-10-23T12:11:45.205714;142;7.43;551.02
2021-10-23T12:11:45.312092;142;7.43;551.02
2021-10-23T12:11:45.898733;142;7.43;551.02
2021-10-23T12:11:45.904430;142;7.43;551.02
2021-10-23T12:11:45.926509;142;7.43;556.09
2021-10-23T12:11:45.933151;142;7.43;556.09
2021-10-23T12:11:46.153316;341;7.43;556.09
2021-10-23T12:11:46.208432;341;7.43;556.09
2021-10-23T12:11:47.128853;341;7.59;556.09
2021-10-23T12:11:47.181104;341;7.59;556.09
2021-10-23T12:11:47.958975;341;7.59;556.09
2021-10-23T12:11:47.960754;341;7.59;474.14
2021-10-23T12:11:47.964816;341;7.59;474.14
2021-10-23T12:11:47.989059;341;7.59;474.14
2021-10-23T12:11:47.997322;341;7.59;474.14
2021-10-23T12:11:48.000088;341;7.59;474.14
2021-10-23T12:11:48.009997;932;7.59;474.14
2021-10-23T12:11:48.037042;932;7.59;474.14
2021-10-23T12:11:49.089348;932;7.28;474.14
2021-10-23T12:11:49.121394;932;7.28;474.14
2021-10-23T12:11:49.252647;932;7.28;474.14
2021-10-23T12:11:49.364258;932;7.28;474.14
2021-10-23T12:11:49.686278;932;7.28;474.14
2021-10-23T12:11:49.710866;932;7.28;545.95
2021-10-23T12:11:49.717029;932;7.28;545.95
2021-10-23T12:11:49.726870;932;7.28;545.95
2021-10-23T12:11:49.776465;1555;7.28;545.95
2021-10-23T12:11:49.782712;1555;7.28;545.95
2021-10-23T12:11:50.790896;1555;7.28;545.95
2021-10-23T12:11:50.799471;1555;7.28;545.95
2021-10-23T12:11:50.824625;1555;7.28;541.26
2021-10-23T12:11:50.832479;1555;7.28;541.26
2021-10-23T12:11:50.904461;1382;7.28;541.26
2021-10-23T12:11:50.911477;1382;7.28;541.26
2021-10-23T12:11:51.261650;1382;7.3;541.26
2021-10-23T12:11:51.308201;1382;7.3;541.26
2021-10-23T12:11:52.104804;1382;7.3;541.26
2021-10-23T12:11:52.152021;1382;7.3;541.26
2021-10-23T12:11:52.760007;1382;7.65;541.26
2021-10-23T12:11:52.787981;1382;7.65;541.26
2021-10-23T12:11:53.058248;1382;7.65;541.26
2021-10-23T12:11:53.076309;1382;7.65;541.26
2021-10-23T12:11:53.081575;1382;7.65;469.85
2021-10-23T12:11:53.090560;1382;7.65;469.85
2021-10-23T12:11:53.096582;1382;7.65;469.85
2021-10-23T12:11:53.123278;1382;7.65;469.85
2021-10-23T12:11:53.238170;1248;7.65;469.85
2021-10-23T12:11:53.300654;1248;7.65;469.85
2021-10-23T12:11:54.129962;1248;7.65;469.85
2021-10-23T12:11:54.167064;1248;7.65;485.07
2021-10-23T12:11:54.174983;1248;7.65;485.07
2021-10-23T12:11:54.204047;1248;7.65;485.07
2021-10-23T12:11:54.244103;918;7.65;485.07
2021-10-23T12:11:54.292552;918;7.65;485.07
2021-10-23T12:11:54.918272;918;7.37;485.07
2021-10-23T12:11:54.932355;918;7.37;485.07
